date,wealth,wealth_low,highest_close22,fear22,fear_mean20,fear_sd20,fear_upper20,price_mean20,factor_valid,entry_condition,price_exit_condition
2012-10-10,0.9047619047619037,0.8982334869431633,0.9082181259600607,1.099365750528576,4.284227647107793,2.207654666900914,8.69953698090962,0.8836981566820267,True,0,True
2012-10-11,0.8986175115207363,0.8966973886328715,0.9082181259600607,1.2684989429175737,3.9120697721677806,2.0432624537841426,7.998594679736065,0.8853494623655905,True,0,True
2012-10-12,0.8978494623655905,0.8913210445468501,0.9082181259600607,1.8604651162790837,3.6410848480226328,1.9292741572121932,7.499633162447019,0.8849846390168962,True,0,True
2012-10-15,0.8947772657450067,0.8890168970814122,0.9082181259600607,2.1141649048626108,3.5724698775151476,1.9592331128609601,7.490936103237068,0.8843125960061435,True,0,True
2012-10-16,0.8951612903225797,0.8913210445468501,0.9082181259600607,1.8604651162790837,3.537984772125088,1.984086248091971,7.50615726830903,0.8840053763440852,True,0,True
2012-10-17,0.8986175115207364,0.8897849462365585,0.9059139784946227,1.780415430267038,3.5139402170052727,2.003194112689871,7.520328442385015,0.8836405529953908,True,0,True
2012-10-18,0.9097542242703526,0.9001536098310284,0.9097542242703526,1.0552975939214893,3.501193685036089,2.0187056036322386,7.538604892300566,0.8842741935483861,True,0,True
2012-10-19,0.9097542242703526,0.9074500768049147,0.9097542242703526,0.2532714225411618,3.4504323090172684,2.089331457345398,7.629095223708065,0.8846006144393233,True,0,True
2012-10-22,0.9132104454685092,0.903225806451612,0.9132104454685092,1.0933557611438287,3.357108553734078,2.1531097027059247,7.663327959145928,0.8861559139784937,True,0,True
2012-10-23,0.9028417818740391,0.9020737327188932,0.9132104454685092,1.219512195121946,3.2003251782893294,2.190449342040283,7.581223862369895,0.8877304147465429,True,0,True
2012-10-24,0.9013056835637472,0.8993855606758824,0.9132104454685092,1.5138772077376015,3.0582600534753626,2.203705800749296,7.465671654973955,0.8890552995391696,True,0,True
2012-10-25,0.8940092165898608,0.8936251920122877,0.9132104454685092,2.144659377628285,2.8716241005808767,2.1083873112872777,7.088398723155432,0.8909562211981559,True,0,True
2012-10-26,0.8740399385560665,0.8709677419354829,0.9132104454685092,4.625735912531562,2.7942428200975167,2.0067822506594566,6.80780732141643,0.891877880184331,True,0,False
2012-10-29,0.8698156682027641,0.8671274961597534,0.9132104454685092,5.046257359125322,2.7061751383709067,1.8542362888919077,6.414647716154722,0.8922043010752677,True,0,False
2012-10-30,0.8717357910906289,0.8690476190476182,0.9132104454685092,4.835996635828436,2.673133532530191,1.807181713225001,6.287496958980193,0.8926843317972342,True,0,False
2012-10-31,0.8778801843317965,0.8698156682027642,0.9132104454685092,4.751892346509666,2.5999459088408736,1.6814300393165558,5.962805987473985,0.8939324116743462,True,0,False
2012-11-01,0.8963133640552988,0.8782642089093694,0.9132104454685092,3.826745164003364,2.4931859154554163,1.516418511731712,5.526022938918841,0.8948732718894,True,0,True
2012-11-02,0.8982334869431636,0.8901689708141314,0.9132104454685092,2.523128679562649,2.40792585894729,1.4606372733613147,5.329200405669919,0.8948924731182787,True,0,True
2012-11-05,0.8959293394777259,0.8920890937019962,0.9132104454685092,2.312867956265763,2.3650068888958833,1.4495970252658745,5.264200939427632,0.8954685099846381,True,0,True
2012-11-06,0.8924731182795691,0.8798003072196612,0.9132104454685092,3.6585365853658622,2.442225472921045,1.4764171133248776,5.3950596995708,0.8948540706605213,True,0,False
2012-11-07,0.8917050691244233,0.8867127496159748,0.9132104454685092,2.901597981497037,2.5323370844694684,1.4448035957353669,5.421944275940202,0.8942012288786474,True,0,False
2012-11-08,0.8755760368663587,0.8751920122887857,0.9132104454685092,4.16316232127838,2.677070253387509,1.4564745011231637,5.590019255633836,0.8930491551459285,True,0,False
2012-11-09,0.8732718894009209,0.8713517665130561,0.9132104454685092,4.583683767872153,2.813231185967162,1.5026743988191222,5.818579983605407,0.891820276497695,True,0,False
2012-11-12,0.8763440860215047,0.8694316436251913,0.9132104454685092,4.793944491169039,2.9472201652824834,1.5556018843441943,6.058423933970872,0.8908986175115199,True,0,False
2012-11-13,0.862903225806451,0.8609831029185862,0.9132104454685092,5.719091673675341,3.1401514931522962,1.6501328878857715,6.44041726892384,0.8892857142857136,True,0,False
2012-11-14,0.8652073732718888,0.8613671274961591,0.9132104454685092,5.677039529015969,3.3349826980897426,1.7100872120483164,6.755157122186375,0.887615207373271,True,0,False
2012-11-15,0.8548387096774187,0.8540706605222729,0.9132104454685092,6.4760302775441305,3.6060193322708756,1.7586413081556571,7.12330194858219,0.8848694316436244,True,0,False
2012-11-16,0.8467741935483865,0.8433179723502299,0.9132104454685092,7.653490328006704,3.976030277544152,1.7942379512287705,7.564506180001693,0.8817204301075261,True,0,False
2012-11-19,0.8467741935483865,0.8383256528417812,0.9132104454685092,8.200168208578631,4.331370899915892,1.8942391393201206,8.119849178556134,0.8783986175115199,True,0,False
2012-11-20,0.8444700460829486,0.8429339477726567,0.9132104454685092,7.695542472666101,4.6551724137931005,1.8877964568334786,8.430765327460058,0.8754800307219656,True,0,False
2012-11-21,0.8548387096774187,0.8394777265745001,0.9028417818740391,7.0182900893236715,4.930393057872403,1.8051592042997917,8.540711466471986,0.873156682027649,True,0,False
2012-11-22,0.8498463901689702,0.8448540706605218,0.9013056835637472,6.263314870046832,5.1363258324933305,1.7026542371028168,8.541634306698963,0.8709485407066044,True,0,False
2012-11-23,0.8544546850998459,0.8502304147465433,0.8982334869431636,5.3441641727233655,5.172247245502921,1.6988895029650246,8.57002625143297,0.8699692780337933,True,0,False
2012-11-26,0.8490783410138243,0.8460061443932406,0.8982334869431636,5.8144506199230275,5.210656908542806,1.7045655566396196,8.619788021822044,0.8689324116743465,True,0,False
2012-11-27,0.8398617511520731,0.8394777265745001,0.8982334869431636,6.541256947413417,5.295919924122055,1.7273353605411292,8.750590645204314,0.8673387096774187,True,0,False
2012-11-28,0.830645161290322,0.8294930875576031,0.8982334869431636,7.65284309533988,5.440967461563566,1.7995380485470658,9.040043558657697,0.8649769585253451,True,0,False
2012-11-29,0.8275729646697382,0.8271889400921653,0.8982334869431636,7.909362975630607,5.645098352144928,1.8379376450298277,9.320973642204583,0.8615399385560669,True,0,False
2012-11-30,0.8314132104454679,0.8245007680491544,0.8982334869431636,8.20863616930313,5.929373726631952,1.7680060533062,9.465385833244351,0.8581989247311821,True,0,False
2012-12-03,0.8237327188940087,0.8229646697388626,0.8982334869431636,8.37964942283027,6.2327127999601775,1.6299097136466698,9.492532227253516,0.8545890937019962,True,0,False
2012-12-04,0.830261136712749,0.8210445468509979,0.8959293394777259,8.358336905272173,6.4677028159554935,1.5771893107861936,9.62208143752788,0.8514784946236553,True,0,False
2012-12-05,0.8594470046082945,0.8287250384024573,0.8924731182795691,7.142857142857117,6.679765774023497,1.3397233027402828,9.359212379504061,0.8498655913978489,True,0,True
2012-12-06,0.8582949308755756,0.8548387096774189,0.8917050691244233,4.1343669250645725,6.678326004212806,1.342582604209081,9.363491212630969,0.8490015360983098,True,0,True
2012-12-07,0.8755760368663589,0.8575268817204297,0.8763440860215047,2.1472392638036553,6.5565037790093825,1.6237455205262323,9.803994820061847,0.8491167434715816,True,0,True
2012-12-10,0.8836405529953912,0.8774961597542237,0.8836405529953912,0.6953498478922349,6.351574046845541,2.0583722113890457,10.468318469623632,0.8494815668202758,True,0,True
2012-12-11,0.8809523809523805,0.8786482334869427,0.8836405529953912,0.5649717514124346,6.093868050732397,2.4306974482780315,10.95526294728846,0.8503840245775723,True,0,True
2012-12-12,0.8828725038402453,0.8778801843317967,0.8836405529953912,0.651890482398964,5.842610598401546,2.718709826630557,11.280030251662659,0.8512672811059903,True,0,True
2012-12-13,0.875960061443932,0.875192012288786,0.8836405529953912,0.9561060408518104,5.56661438656693,2.9234938310991563,11.413602048765242,0.8523233486943159,True,0,True
2012-12-14,0.9201228878648229,0.8751920122887861,0.9201228878648229,4.883138564273787,5.428096798380284,2.88478634608837,11.197669490557024,0.8559907834101376,True,0,True
2012-12-17,0.9228110599078337,0.9185867895545311,0.9228110599078337,0.4577611319184385,5.040976444547274,3.009987465929557,11.060951376406388,0.8597926267281102,True,0,True
2012-12-18,0.9212749615975419,0.9151305683563744,0.9228110599078337,0.8322929671244326,4.697813969270191,3.081793330298135,10.861400629866461,0.8636328725038396,True,0,True
2012-12-19,0.9236112463691332,0.9189386768259503,0.9236112463691332,0.5059021922428384,4.372194574416149,3.1665896282350596,10.705373830886268,0.8670714993384255,True,0,True
2012-12-20,0.929841339093377,0.9158236304638286,0.929841339093377,1.507537688442203,4.134405715335918,3.195536030078187,10.525477775492291,0.871071246784646,True,0,True
2012-12-21,0.9259475311407247,0.9212749615975419,0.929841339093377,0.9212730318257932,3.9132611582910393,3.259804382938196,10.43286992416743,0.8746458890866897,True,0,True
2012-12-24,0.9267262927312552,0.9236112463691333,0.929841339093377,0.6700167504187555,3.6560394648158256,3.304550456039668,10.265140376895161,0.8785282866725612,True,0,True
2012-12-25,0.9524254252187607,0.9220537231880724,0.9524254252187607,3.188879803761252,3.4884206076332176,3.2347850918211045,9.957990791275426,0.8841564703758955,True,0,True
2012-12-26,0.9551510907856173,0.9504785212424345,0.9551510907856173,0.48919690175296054,3.130238297953871,3.1447524717045527,9.419743241362976,0.8903817668506605,True,0,True
2012-12-27,0.9532041868092912,0.9528148060140259,0.9551510907856173,0.24459845087648027,2.7470000717161653,2.9951658238850536,8.737331719486273,0.8966633279576381,True,0,True
2012-12-28,0.9672218954388395,0.9532041868092912,0.9672218954388395,1.4492753623188324,2.40903203136695,2.714672807383272,7.838377646133495,0.9034537622073067,True,0,True
2012-12-31,0.9827971272494489,0.9703369418009614,0.9827971272494489,1.2678288431061822,2.0534410023807457,2.3299502327587702,6.713341467898286,0.9114069826250788,True,0,True
2013-01-04,0.9851334120210402,0.9730626073678181,0.9851334120210402,1.2252964426877315,1.6967889792515236,1.7996314156095676,5.296051810470659,0.9191505963904932,True,0,True
2013-01-07,0.9866909352021012,0.9796820808873271,0.9866909352021012,0.7103393843725183,1.3751630913272939,1.2727787986148682,3.9207206885570303,0.9255127929201835,True,0,True
2013-01-08,0.9824077464541837,0.9746201305488791,0.9866909352021012,1.2233622730860143,1.229612858728366,1.0946158139294169,3.4188444865872,0.9317184336991138,True,0,True
2013-01-09,0.9816289848636532,0.9750095113441444,0.9866909352021012,1.183898973954201,1.1814458442358933,1.0730954275574698,3.327636699350833,0.9370210810989785,True,0,True
2013-01-10,0.9839652696352447,0.9773457961157355,0.9866909352021012,0.9471191791633877,1.1940343107994509,1.0685600841354703,3.3311544790703915,0.9420373169309715,True,0,True
2013-01-11,0.9691687994151656,0.9648856106672481,0.9866909352021012,2.2099447513812156,1.2762829607978898,1.0808293581143,3.43794167702649,0.9464481378541105,True,0,True
2013-01-14,1.0034343093985063,0.9664431338483094,1.0034343093985063,3.6864571206829413,1.4280112927120887,1.1954803858405683,3.8189720643932255,0.9524762281320237,True,0,True
2013-01-15,1.0092750213274848,1.0038236901937716,1.0092750213274848,0.540123456790118,1.4072121635090042,1.2076791982666484,3.8225705600423012,0.9591419761262013,True,0,True
2013-01-16,1.0018767862174454,0.9874696967926317,1.0092750213274848,2.1604938271604937,1.2710799266533397,0.9126601107008983,3.096400148055136,0.9632296710438325,True,0,True
2013-01-17,0.9956466934932017,0.987859077587897,1.0092750213274848,2.1219135802469076,1.354287549069763,0.9104649289838391,3.175217407037441,0.9668714527231007,True,0,True
2013-01-18,1.0104431637132805,0.9936997895168754,1.0104431637132805,1.6570327552986517,1.3955245384784738,0.904234130186419,3.2039927988513117,0.9713298628288879,True,0,True
2013-01-21,1.0139475908706674,1.004602451784302,1.0139475908706674,0.9216589861751028,1.416312378175087,0.8873267314579978,3.1909658410910824,0.9758466800539644,True,0,True
2013-01-22,1.0123900676896065,1.003434309398506,1.0139475908706674,1.0368663594470098,1.3927788117253275,0.8910138071981498,3.174806426121627,0.9799741164837759,True,0,True
2013-01-23,1.0143369716659327,1.004602451784302,1.0143369716659327,0.9596928982725462,1.394699805047665,0.8899845767848353,3.174668958617336,0.9843935885100364,True,0,True
2013-01-24,1.0077174981464239,0.9999298822411192,1.0143369716659327,1.4203454894433654,1.4322162419988955,0.8734903036853533,3.1791968493696023,0.9884431487807948,True,0,True
2013-01-25,1.003044928603241,1.0018767862174451,1.0143369716659327,1.2284069097888801,1.334192597300277,0.7698331869303198,2.8738589711609164,0.9909741239500189,True,0,True
2013-01-28,1.0303015842718073,1.0057705941700978,1.0303015842718073,2.380952380952357,1.428780371260247,0.7767330692956155,2.982246509851478,0.9947316486243283,True,0,True
2013-01-29,1.038089200177112,1.029912203476542,1.038089200177112,0.7876969242310711,1.4559352949279765,0.7418655122024752,2.939666319332927,0.9989758992927193,True,0,True
2013-01-30,1.0439299121060905,1.0361422962007858,1.0439299121060905,0.74599030212608,1.4207710419183388,0.7586751392020237,2.938121320322386,1.0028113001260819,True,0,True
2013-01-31,1.0466555776729474,1.0396467233581732,1.0466555776729474,0.6696428571428532,1.3908617426201721,0.7766013093540295,2.9440643613282313,1.0060042226472568,True,0,True
2013-02-01,1.0669033790267395,1.040036104153438,1.0669033790267395,2.5182481751825123,1.4555093292449115,0.8149615544943569,3.0854324382336253,1.0100927209975419,True,0,True
2013-02-04,1.0688502830030655,1.0637883326646176,1.0688502830030655,0.4735883424407907,1.443671777148325,0.8279706451561578,3.0996130674606404,1.01420068838759,True,0,True
2013-02-05,1.07663789890837,1.0630095710740868,1.07663789890837,1.2658227848101344,1.445794802734531,0.8274302717420876,3.1006553462187063,1.0189121960102994,True,0,True
2013-02-06,1.079752945270492,1.0762485181131047,1.079752945270492,0.3245582401731062,1.4028277660454762,0.8632812225994668,3.12939021124441,1.0238183940306413,True,0,True
2013-02-07,1.0746909949320438,1.0610626670977608,1.079752945270492,1.730977280923185,1.442020671133466,0.8592874964127777,3.1605956639590214,1.028354680295481,True,0,True
2013-02-08,1.078195422089431,1.0704078061841262,1.079752945270492,0.8654886404616028,1.3747978655874855,0.8485724453764835,3.0719427563404524,1.0338060114291945,True,0,True
2013-02-18,1.0622308094835564,1.0598945247119649,1.079752945270492,1.8391633609809008,1.2824331776023834,0.6642237573170843,2.610880692236552,1.036745836433447,True,0,True
2013-02-19,1.0450980544918862,1.040036104153438,1.079752945270492,3.6783267219617812,1.4393433408609666,0.8296967411593353,3.098736823179637,1.038536988091667,True,0,True
2013-02-20,1.049770624035069,1.0388679617676426,1.079752945270492,3.786512802019456,1.5206442896039145,0.9716098018425241,3.4638638932889627,1.0409316799825483,True,0,True
2013-02-21,1.0123900676896067,1.003044928603241,1.079752945270492,7.104219257122246,1.7697595734476816,1.5813069660856436,4.932373505618969,1.0417688486923686,True,0,False
2013-02-22,1.0092750213274848,1.0073281173511586,1.079752945270492,6.70753696357735,2.0222847838616165,1.9276882975796132,5.877661379020843,1.0417104415730787,True,0,False
2013-02-25,1.0108325445085455,1.0053812133748323,1.079752945270492,6.887847097006856,2.320594189403204,2.1919255020926354,6.704445193588475,1.0415546892549727,True,0,False
2013-02-26,0.9960360742884665,0.9940891703121404,1.079752945270492,7.933645870897964,2.6654331649757514,2.500171829716021,7.665776824407794,1.0407369895849157,True,0,False
2013-02-27,1.005381213374832,0.9987617398553232,1.079752945270492,7.5009015506671615,2.992493597595483,2.686213912631306,8.364921422858096,1.0402892016703604,True,1,False
2013-02-28,1.0392573425629075,1.008496259736954,1.079752945270492,6.5993508835196755,3.2514438672992982,2.774847776453885,8.801139420207068,1.0418661938911846,True,0,False
